ID,price,year,baths,sqft,Community Type,Number of Ammenities,Living Area,Total Area,Total Floors,Garage Spaces,Bedrooms
1," $899,000 ",2022,3,"2,266",Gated,8,"2,266","2,882",2,2,3
2," $699,995 ",2024,3,"2,242",Gated,4,"2,242","2,940",2,2,6
3," $699,000 ",2022,3,"2,243",Gated,8,"2,243","2,940",2,2,4
4," $595,000 ",2022,2,"1,569",Gated,4,"1,569","1,965",1,2,2
5," $599,995 ",2024,2,"1,643",Gated,6,"1,643","2,261",1,2,3
6," $589,995 ",2023,2,"1,575",Gated,6,"1,575","2,273",1,2,2
7," $850,000 ",2022,3,"2,242",Gated,8,"2,242","3,242",2,2,3
8," $759,000 ",2021,2,"1,643",Gated,8,"1,643","2,273",1,2,2
9," $510,000 ",2016,2,"1,724",Gated,11,"1,724","2,105",1,2,2
10," $725,995 ",2024,2,"1,575",Gated,6,"1,575","2,273",1,2,3
11," $649,995 ",2023,2,"1,575",Gated,6,"1,575","2,273",1,2,3
12," $649,000 ",1992,2,"1,610",Gated,5,"1,610","1,962",1,2,3
13," $1,699,000 ",2003,3,"3,564",Non-Gated,1,"3,564","4,274",1,2,4
14," $1,650,000 ",2003,3,"1,750",Non-Gated,1,"1,750","2,625",2,2,2
15," $2,999,000 ",2018,3,"4,358",No Subdivision,1,"4,358","5,056",1,2,4
16," $889,000 ",1975,2,"1,923",No Subdivision,1,"1,923","3,043",1,2,3
17," $37,950,000 ",2022,3,"10,370",Non-Gated,3,"10,370","13,914",1,22,1
18," $889,000 ",1991,1,"1,632",Non-Gated,7,"1,632","2,106",2,3,3
19," $365,000 ",2006,2,"1,246",Gated,10,"1,246","1,321",4,1,3
20," $375,000 ",2006,2,"1,126",Gated,11,"1,126","1,214",1,1,3
21," $399,900 ",2006,2,"1,246",Gated,4,"1,246","1,321",1,1,3
22," $825,000 ",2013,3,"2,088",Gated,9,"2,088","2,745",1,2,3
23," $820,000 ",2014,3,"1,859",Gated,5,"1,859","2,256",1,2,3
24," $749,000 ",2007,2,"2,324",Gated,12,"2,324","3,081",2,2,3
25," $749,000 ",2016,3,"2,088",Gated,7,"2,088","2,745",1,2,3
26," $705,000 ",2014,3,"1,868",Gated,8,"1,868","2,276",1,2,3
27," $719,000 ",2007,2,"1,797",Non-Gated,8,"1,797","2,155",1,2,3
28," $1,850,000 ",2013,3,"3,402",Gated,9,"3,402","4,788",1,3,5
29," $1,639,000 ",2007,3,"3,002",Gated,9,"3,002","4,500",1,2,5
30," $1,100,000 ",2001,3,"2,209",Gated,9,"2,209","2,209",1,2,4
31," $749,000 ",1992,2,"1,467",Gated,11,"1,467","1,872",1,2,3
32," $775,000 ",2001,2,"1,846",Gated,10,"1,846","2,228",1,2,3
33," $1,050,000 ",2005,3,"2,305",Gated,11,"2,305","3,986",1,2,4
34," $1,295,000 ",2009,3,"2,430",Gated,12,"2,430","2,904",1,2,4
35," $545,000 ",2020,2,"1,509",Gated,14,"1,509","1,988",1,1,3
36," $537,900 ",2021,2,"1,549",Gated,14,"1,549","1,713",1,2,3
37," $750,000 ",2005,2,"1,769",Gated,12,"1,769","2,139",1,2,3
38," $965,000 ",2002,4,"2,370",Gated,11,"2,370","3,695",1,2,1
39," $21,995,000 ",2024,5,"6,459",Non-Gated,1,"6,459","8,777",2,3,5
40," $14,995,000 ",2024,4,"5,818",Non-Gated,2,"5,818","7,426",2,5,5
41," $29,000,000 ",2024,6,"8,890",Non-Gated,1,"8,890","12,062",2,5,5
42," $11,995,000 ",2023,6,"4,982",Non-Gated,1,"4,982","6,682",2,2,5
43," $21,995,000 ",2023,5,"7,385",Non-Gated,2,"7,385","10,558",2,4,5
44," $498,000 ",2007,2,"1,938",Gated,11,"1,938","2,448",2,1,3
45," $425,000 ",2016,2,"1,804",Gated,8,"1,804","2,414",2,2,3
46," $448,800 ",2016,2,"1,779",Gated,8,"1,779","2,300",2,2,3
47," $499,000 ",2016,2,"1,945",Gated,8,"1,945","2,414",2,2,3
48," $478,000 ",2016,2,"1,945",Gated,13,"1,945","2,520",2,2,3
49," $469,000 ",2015,2,"1,779",Gated,11,"1,779","2,300",2,2,2
50," $399,000 ",2007,2,"1,467",Gated,13,"1,467","2,000",2,1,3
51," $895,000 ",2003,2,"2,389",Gated,4,"2,389","3,139",2,2,5
52," $890,000 ",2004,3,"2,098",Gated,3,"2,098","3,469",2,2,3
53," $1,250,000 ",2023,2,"1,793",Non-Gated,1,"1,793","2,601",1,2,3
54," $624,900 ",2023,2,"1,720",Gated,6,"1,720","2,440",2,2,3
55," $829,000 ",2003,3,"2,100",Gated,1,"2,100","2,600",2,2,3
56," $799,900 ",2004,2,"2,467",Gated,3,"2,467","6,777",1,2,3
57," $950,000 ",2018,3,"2,032",Gated,14,"2,032","4,780",1,2,4
58," $849,000 ",2019,3,"2,215",Gated,17,"2,215","2,614",1,2,3
59," $735,900 ",2018,2,"1,908",Gated,17,"1,908","2,339",1,2,2
60," $625,000 ",2015,2,"1,848",Gated,14,"1,848","2,252",1,2,2
61," $620,800 ",2015,2,"1,573",Gated,12,"1,573","4,435",1,2,4
62," $610,000 ",2015,3,"2,100",Gated,13,"2,100","2,384",2,2,3
63," $599,000 ",2015,3,"2,115",Gated,18,"2,115","2,949",2,2,3
64," $899,000 ",2019,3,"3,231",Gated,15,"3,231","4,972",2,3,5
65," $1,250,000 ",2016,3,"2,420",Gated,15,"2,420","3,154",1,2,4
66," $1,099,995 ",2018,3,"3,231",Gated,11,"3,231","4,972",2,3,5
67," $899,000 ",2016,3,"2,506",Gated,21,"2,506","3,177",1,2,3
68," $699,900 ",2015,3,"2,414",Gated,12,"2,414","3,344",2,2,3
69," $479,900 ",2018,2,"1,564",Gated,17,"1,564","2,154",1,2,2
70," $949,000 ",2013,2,"2,587",Gated,1,"2,587","2,587",2,2,4
71," $5,465,000 ",2023,5,"4,346",Gated,19,"4,346","6,417",1,3,4
72," $4,380,000 ",2002,4,"5,432",Gated,15,"5,432","8,046",2,3,4
73," $2,150,000 ",1994,3,"3,374",Gated,15,"3,374","6,273",1,2,3
74," $2,099,000 ",1992,3,"3,153",Gated,13,"3,153","3,619",1,2,4
75," $499,000 ",1998,2,"1,570",Gated,13,"1,570","1,570",2,1,2
76," $514,900 ",1998,2,"1,616",Gated,15,"1,616","1,954",1,1,3
77," $799,000 ",2000,2,"1,821",Gated,15,"1,821","3,661",1,2,3
78," $1,295,000 ",1999,3,"3,400",Gated,14,"3,400","3,523",2,2,5
79," $1,200,000 ",1998,2,"2,327",Gated,9,"2,327","2,806",1,2,3
80," $895,000 ",2000,2,"1,760",Gated,11,"1,760","2,437",1,2,2
81," $895,000 ",1997,2,"2,114",Gated,13,"2,114","2,444",1,2,3
82," $765,000 ",1999,2,"1,584",Gated,14,"1,584","2,417",1,2,2
83," $459,900 ",1997,2,"1,570",Gated,14,"1,570","2,402",1,1,2
84," $11,750,000 ",2023,5,"5,204",Non-Gated,1,"5,204","7,250",1,4,5
85," $1,395,000 ",2017,3,"2,948",Gated,3,"2,948","3,474",2,2,6
86," $1,000,000 ",2018,2,"2,466",Gated,4,"2,466","3,066",2,2,4
87," $975,000 ",2015,3,"2,384",Gated,9,"2,384","3,470",1,3,3
88," $1,279,000 ",2015,3,"2,384",Gated,9,"2,384","3,470",1,3,3
89," $800,000 ",2013,2,"1,911",Gated,10,"1,911","2,340",1,2,3
90," $699,000 ",2002,3,"2,302",Gated,10,"2,302","3,185",1,2,4
91," $749,900 ",2000,2,"1,996",Gated,10,"1,996","2,081",1,2,3
92," $530,000 ",1999,2,"1,548",Gated,7,"1,548","1,548",1,2,2
93," $369,000 ",2005,2,"1,407",Non-Gated,6,"1,407","1,407",2,1,2
94," $679,000 ",1992,2,"1,966",Non-Gated,4,"1,966","2,195",1,2,3
95," $3,200,000 ",2022,4,"4,188",No Subdivision,1,"4,188","6,661",1,6,3
96," $1,345,000 ",2024,3,"2,366",Gated,12,"2,366","3,363",1,2,6
97," $769,000 ",1985,1,"1,119",No Subdivision,1,"1,119","1,712",1,1,2
98," $1,547,868 ",2024,4,"3,835",Gated,14,"3,835","5,464",2,2,4
99," $1,520,069 ",2024,4,"3,363",Gated,12,"3,363","3,363",2,2,4
100," $849,000 ",2005,3,"3,021",Gated,12,"3,021","3,685",1,2,3
101," $729,000 ",2002,2,"1,765",Gated,17,"1,765","2,429",1,2,3
102," $749,900 ",2001,2,"1,705",Gated,14,"1,705","1,705",1,2,2
103," $645,000 ",1984,2,"1,500",Gated,8,"1,500","1,500",1,1,2
104," $599,000 ",1993,3,"2,025",Gated,6,"2,025","2,845",2,2,5
105," $1,500,000 ",1987,2,"1,328",Gated,1,"1,328","1,450",1,1,3
106," $1,680,000 ",2004,3,"3,102",Non-Gated,3,"3,102","4,127",2,3,5
107," $2,650,000 ",2020,4,"4,610",Gated,3,"4,610","5,737",2,2,5
108," $989,900 ",2019,2,"1,404",Non-Gated,3,"1,404","1,764",2,1,3
109," $849,000 ",1985,2,"2,260",Non-Gated,1,"2,260","2,681",1,2,3
110," $599,900 ",1967,2,"1,806",Non-Gated,3,"1,806","2,206",1,2,4
111," $950,000 ",1977,2,"1,505",Non-Gated,8,"1,505","1,856",1,2,3
112," $899,900 ",1986,2,"1,499",Gated,9,"1,499","1,635",1,1,2
113," $798,000 ",1986,2,"1,359",Gated,9,"1,359","1,359",1,1,2
114," $1,100,000 ",1987,2,"1,660",Gated,8,"1,660","1,660",1,2,3
115," $819,900 ",1986,2,"1,359",Gated,9,"1,359","1,359",1,1,2
116," $3,445,000 ",1998,3,"4,314",Gated,18,"4,314","7,235",2,3,2
117," $2,900,000 ",1998,4,"3,265",Gated,18,"3,265","4,635",1,3,3
118," $2,800,000 ",1995,4,"3,943",Gated,18,"3,943","7,451",2,3,3
119," $1,499,000 ",2020,4,"4,859",Gated,3,"4,859","9,148",2,3,7
120," $1,390,000 ",2020,4,"3,753",Gated,5,"3,753","4,748",2,3,4
121," $1,295,000 ",2017,3,"3,445",Gated,5,"3,445","4,447",1,3,4
122," $949,995 ",2017,2,"2,187",Gated,10,"2,187","2,637",1,2,3
123," $749,900 ",2017,2,"2,422",Gated,9,"2,422","2,799",1,2,3
124," $1,100,000 ",2019,3,"2,947",Gated,10,"2,947","3,073",2,2,3
125," $759,000 ",2021,3,"2,051",Gated,10,"2,051","2,458",1,2,2
126," $710,000 ",2017,2,"1,993",Gated,9,"1,993","2,754",1,2,3
127," $709,000 ",2020,2,"1,998",Gated,7,"1,998","2,700",1,2,3
128," $685,000 ",2019,2,"1,994",Gated,7,"1,994","2,845",1,2,3
129," $744,500 ",2011,3,"2,293",Gated,3,"2,293","2,760",1,3,4
130," $1,050,000 ",2008,3,"2,824",Gated,2,"2,824","3,228",1,2,4
131," $875,000 ",2014,3,"2,006",Gated,3,"2,006","2,353",1,2,3
132," $724,900 ",2012,2,"1,834",Gated,1,"1,834","2,745",1,3,3
133," $780,000 ",2011,3,"2,293",Gated,3,"2,293","4,419",1,3,4
134," $10,950,000 ",2023,5,"5,362",Non-Gated,1,"5,362","7,291",1,3,5
135," $4,395,000 ",1994,3,"2,775",Non-Gated,3,"2,775","4,063",1,2,4
136," $3,750,000 ",1975,4,"2,604",Non-Gated,1,"2,604","4,664",1,2,4
137," $2,950,000 ",1971,2,"1,581",Non-Gated,2,"1,581","2,047",1,2,2
138," $11,495,000 ",2024,4,"5,155",Non-Gated,1,"5,155","7,617",1,3,4
139," $1,065,000 ",2015,3,"3,005",Gated,11,"3,005","3,574",1,3,4
140," $975,000 ",2020,3,"3,248",Gated,17,"3,248","4,080",2,3,5
141," $524,000 ",1990,2,"1,724",Gated,13,"1,724","2,117",1,2,4
142," $850,000 ",2019,3,"2,006",Gated,10,"2,006","2,386",1,2,4
143," $784,000 ",2015,2,"2,099",Gated,17,"2,099","2,449",1,2,3
144," $705,000 ",2020,3,"2,006",Gated,17,"2,006","2,383",1,2,4
145," $535,000 ",2019,2,"1,583",Gated,15,"1,583","2,211",1,2,3
146," $795,000 ",2019,3,"2,552",Gated,15,"2,552","2,629",2,2,4
147," $1,295,000 ",2018,3,"4,185",Gated,14,"4,185","5,227",2,3,4
148," $1,065,000 ",2014,3,"3,005",Gated,17,"3,005","3,582",1,3,4
149," $899,900 ",2018,3,"2,904",Gated,19,"2,904","3,240",2,2,3
150," $895,000 ",2015,2,"2,086",Gated,14,"2,086","2,428",1,2,3
151," $849,999 ",2018,2,"2,239",Gated,12,"2,239","2,764",1,3,4
152," $795,000 ",2018,3,"2,032",Gated,15,"2,032","2,630",1,2,4
153," $795,000 ",2019,3,"2,032",Gated,15,"2,032","2,630",1,2,4
154," $670,000 ",2019,3,"2,006",Gated,12,"2,006","2,513",1,2,4
155," $550,000 ",2019,2,"1,566",Gated,15,"1,566","2,427",1,2,3
156," $599,000 ",1991,2,"1,323",Gated,13,"1,323","1,736",1,2,3
157," $619,000 ",1990,2,"1,610",Gated,11,"1,610","1,610",1,2,3
158," $550,000 ",1989,2,"1,619",Gated,20,"1,619","2,023",1,2,3
159," $1,795,000 ",2002,3,"2,760",Gated,11,"2,760","3,367",1,1,3
160," $750,000 ",1990,2,"1,400",Non-Gated,9,"1,400","2,000",1,2,3
161," $749,900 ",1989,2,"2,322",Non-Gated,7,"2,322","2,736",1,1,3
162," $749,000 ",1991,2,"1,913",Non-Gated,9,"1,913","2,403",1,2,3
163," $727,000 ",1998,2,"1,887",Non-Gated,7,"1,887","2,797",1,2,3
164," $634,999 ",2001,2,"1,690",Gated,15,"1,690","2,325",1,2,2
165," $392,000 ",2004,2,"1,377",Non-Gated,2,"1,377","1,377",2,1,2
166," $895,000 ",1994,3,"3,830",Non-Gated,8,"3,830","5,628",2,2,5
167," $769,000 ",1988,2,"2,139",Non-Gated,6,"2,139","2,622",1,2,3
168," $685,000 ",1993,2,"2,135",Non-Gated,9,"2,135","2,508",1,2,3
169," $510,000 ",2003,2,"1,559",Gated,13,"1,559","1,885",1,2,3
170," $649,000 ",2001,3,"2,088",Gated,10,"2,088","2,423",1,2,4
171," $599,900 ",2001,2,"1,647",Gated,13,"1,647","1,979",1,2,3
172," $1,825,000 ",1996,3,"3,154",Gated,8,"3,154","4,167",1,2,4
173," $479,000 ",2003,2,"1,560",Gated,12,"1,560","1,911",1,2,3
174," $384,999 ",1989,2,"1,489",Non-Gated,3,"1,489","1,870",1,1,3
175," $314,900 ",1994,2,"1,563",Non-Gated,3,"1,563","1,563",1,1,3
176," $549,000 ",1987,2,"1,462",Non-Gated,1,"1,462","1,955",1,2,3
177," $2,149,000 ",1995,2,"2,967",Gated,8,"2,967","5,055",1,2,3
178," $396,900 ",2004,2,"1,377",Non-Gated,5,"1,377","1,377",2,1,2
179," $925,000 ",1997,3,"2,315",Gated,2,"2,315","4,303",1,2,3
180," $725,000 ",1995,2,"2,138",Non-Gated,8,"2,138","2,556",1,2,3
181," $419,900 ",1997,2,"1,466",Non-Gated,10,"1,466","1,807",1,2,3
182," $625,000 ",1996,2,"1,890",Non-Gated,13,"1,890","2,290",1,2,3
183," $599,900 ",1993,2,"2,729",Non-Gated,9,"2,729","3,187",1,2,4
184," $578,000 ",1994,2,"1,461",Non-Gated,7,"1,461","1,870",1,2,3
185," $575,000 ",1996,2,"1,836",Non-Gated,15,"1,836","2,290",1,2,3
186," $1,099,000 ",1966,2,"1,550",Gated,1,"1,550","2,006",1,2,2
187," $1,150,000 ",1980,2,"1,863",Gated,1,"1,863","2,168",1,2,3
188," $430,000 ",2003,2,"1,742",Gated,6,"1,742","1,742",1,2,3
189," $1,790,000 ",1975,3,"2,634",Gated,1,"2,634","3,673",1,2,4
190," $949,777 ",2007,3,"2,971",Gated,8,"2,971","3,219",1,2,3
191," $3,849,000 ",2023,4,"3,010",No Subdivision,1,"3,010","4,295",1,3,4
192," $425,000 ",2005,2,"1,742",Gated,4,"1,742","2,345",1,2,3
193," $425,000 ",2003,2,"1,742",Gated,4,"1,742","2,345",1,2,2
194," $469,000 ",2005,2,"1,742",Gated,6,"1,742","2,345",1,2,3
195," $429,900 ",2006,2,"1,742",Gated,6,"1,742","2,345",1,2,3
196," $640,000 ",2005,2,"1,988",Gated,15,"1,988","2,407",1,2,3
197," $699,000 ",1988,2,"2,301",Gated,7,"2,301","2,301",1,2,3
198," $439,000 ",2002,2,"1,351",Gated,10,"1,351","1,943",1,1,2
199," $425,000 ",1999,2,"1,351",Gated,9,"1,351","1,943",1,1,2
200," $412,500 ",2002,2,"1,351",Gated,10,"1,351","1,943",1,1,2
201," $998,900 ",2013,3,"2,911",Gated,5,"2,911","3,621",2,2,3
202," $649,000 ",2004,2,"2,180",Gated,9,"2,180","2,874",1,2,1
203," $575,000 ",2002,2,"1,761",Gated,5,"1,761","2,255",1,2,3
204," $399,000 ",1999,2,"1,351",Gated,8,"1,351","1,351",1,1,2
205," $830,000 ",2014,2,"2,221",Gated,5,"2,221","3,126",1,3,3
206," $2,250,000 ",2007,4,"3,533",Gated,8,"3,533","8,065",1,2,6
207," $1,599,000 ",2020,2,"1,476",Non-Gated,15,"1,476","1,749",1,1,2
208," $995,000 ",2003,3,"2,772",Gated,16,"2,772","4,663",1,2,3
209," $799,000 ",2002,3,"2,058",Gated,18,"2,058","2,825",1,2,3
210," $729,000 ",1988,2,"2,262",Gated,16,"2,262","2,769",1,2,3
211," $525,000 ",1995,3,"2,101",Gated,12,"2,101","3,973",1,2,3
212," $3,495,000 ",2023,3,"2,539",Non-Gated,20,"2,539","2,827",1,2,3
213," $3,599,000 ",2019,5,"3,609",Gated,18,"3,609","5,019",1,3,4
214," $3,450,000 ",2018,4,"4,819",Gated,24,"4,819","5,388",2,3,4
215," $2,489,000 ",2019,3,"2,862",Gated,24,"2,862","3,704",1,2,3
216," $2,450,000 ",2013,3,"3,043",Gated,21,"3,043","4,148",1,3,4
217," $1,699,000 ",2019,3,"2,136",Gated,24,"2,136","2,729",1,3,3
218," $1,320,000 ",2017,4,"2,835",Gated,24,"2,835","3,038",2,2,4
219," $1,099,000 ",2019,2,"1,791",Gated,18,"1,791","2,317",1,2,3
220," $979,999 ",2020,3,"2,089",Gated,22,"2,089","3,076",1,2,3
221," $1,075,000 ",2007,4,"3,328",Gated,6,"3,328","3,328",2,2,5
222," $1,625,000 ",2013,3,"2,787",Gated,24,"2,787","3,397",1,3,3
223," $999,000 ",2004,3,"3,296",Gated,4,"3,296","4,155",2,2,4
224," $1,325,000 ",2003,3,"3,801",Gated,8,"3,801","5,452",2,2,3
225," $1,185,000 ",2009,4,"3,236",Gated,9,"3,236","5,396",2,3,5
226," $2,449,000 ",2023,2,"2,282",Non-Gated,24,"2,282","2,576",1,2,2
227," $1,329,000 ",2020,2,"1,268",Non-Gated,20,"1,268","1,350",1,1,2
228," $2,675,000 ",2022,3,"2,110",Non-Gated,17,"2,110","2,430",1,1,3
229," $2,995,000 ",2023,3,"2,587",Gated,17,"2,587","3,078",1,2,3
230," $2,595,000 ",2023,2,"2,282",Non-Gated,17,"2,282","2,576",1,2,2
231," $2,150,000 ",2022,2,"1,692",Non-Gated,16,"1,692","1,892",1,1,2
232," $1,625,000 ",2020,2,"1,787",Gated,16,"1,787","1,977",1,1,2
233," $645,000 ",1981,2,"1,250",Non-Gated,1,"1,250","2,045",1,2,2
234," $420,000 ",1972,2,"1,095",Non-Gated,2,"1,095","1,439",1,1,3
235," $525,000 ",1973,2,"1,330",Non-Gated,2,"1,330","1,997",1,2,3
236," $525,000 ",1973,2,"1,850",Non-Gated,1,"1,850","2,311",1,2,3
237," $359,000 ",1990,2,"1,350",Gated,9,"1,350","1,687",1,1,2
238," $639,000 ",2001,2,"2,193",Gated,11,"2,193","2,193",2,2,3
239," $319,000 ",1990,2,"1,200",Gated,11,"1,200","1,525",1,1,2
240," $409,000 ",1990,2,"1,200",Gated,11,"1,200","1,525",1,1,2
241," $529,900 ",1999,2,"1,534",Gated,20,"1,534","1,534",1,2,6
242," $899,900 ",2001,3,"2,254",Gated,18,"2,254","2,639",1,2,7
243," $780,000 ",2001,2,"2,254",Gated,19,"2,254","2,659",1,2,3
244," $495,000 ",2022,2,"1,503",Gated,11,"1,503","2,057",1,2,2
245," $700,000 ",2002,2,"1,688",Gated,22,"1,688","1,688",1,2,3
246," $725,000 ",1994,2,"2,141",Non-Gated,6,"2,141","2,864",2,2,3
247," $480,000 ",2021,2,"1,503",Gated,10,"1,503","2,057",1,2,2
248," $479,900 ",2023,2,"1,503",Non-Gated,6,"1,503","2,057",1,2,2
249," $465,000 ",2023,2,"1,503",Gated,10,"1,503","2,057",1,2,2
250," $459,900 ",2023,2,"1,503",Gated,11,"1,503","2,057",1,2,2
251," $459,000 ",2022,2,"1,503",Gated,10,"1,503","2,057",1,2,2
252," $450,000 ",2023,2,"1,503",Gated,13,"1,503","2,057",1,2,2
253," $456,095 ",2024,2,"1,503",Gated,14,"1,503","2,057",1,2,2
254," $449,900 ",2023,2,"1,503",Gated,10,"1,503","2,057",1,2,2
255," $449,000 ",2005,2,"1,792",Gated,11,"1,792","2,332",1,2,3
256," $483,700 ",2024,2,"1,503",Gated,14,"1,503","2,057",1,2,2
257," $480,000 ",2023,2,"1,503",Gated,10,"1,503","2,057",1,2,2
258," $475,000 ",2023,2,"1,503",Gated,7,"1,503","2,057",1,2,2
259," $464,535 ",2023,2,"1,503",Gated,12,"1,503","2,057",1,2,2
260," $459,900 ",2022,2,"1,503",Gated,10,"1,503","2,057",1,2,2
261," $459,000 ",2023,2,"1,503",Gated,7,"1,503","2,057",1,2,2
262," $451,540 ",2023,2,"1,503",Gated,12,"1,503","2,057",1,2,2
263," $451,000 ",2023,2,"1,503",Gated,7,"1,503","2,057",1,2,2
264," $449,990 ",2024,2,"1,504",Gated,11,"1,504","2,057",1,2,2
265," $449,000 ",2022,2,"1,496",Gated,5,"1,496","1,854",1,2,2
266," $448,535 ",2023,2,"1,503",Gated,14,"1,503","2,057",1,2,2
267," $445,360 ",2023,2,"1,503",Gated,10,"1,503","2,057",1,2,2
268," $669,900 ",2005,3,"2,631",Gated,6,"2,631","3,097",1,2,4
269," $725,000 ",2006,2,"2,725",Gated,9,"2,725","3,521",2,2,4
270," $719,000 ",2006,2,"2,095",Gated,7,"2,095","2,243",1,2,3
271," $699,900 ",2003,3,"2,683",Gated,8,"2,683","3,063",1,2,4
272," $664,900 ",2006,2,"2,033",Gated,5,"2,033","3,412",1,2,2
273," $435,000 ",2005,2,"1,824",Gated,7,"1,824","2,332",1,2,3
274," $3,850,000 ",2022,4,"3,500",No Subdivision,1,"3,500","4,600",1,3,4
275," $799,000 ",2021,2,"1,920",Gated,11,"1,920","2,251",1,2,3
276," $1,750,000 ",1995,3,"2,756",Non-Gated,1,"2,756","3,134",1,2,3
277," $1,449,000 ",1977,3,"1,823",No Subdivision,2,"1,823","2,145",1,2,3
278," $1,350,000 ",1983,2,"2,119",Non-Gated,1,"2,119","2,665",1,4,3
279," $2,250,000 ",2020,3,"2,972",Gated,19,"2,972","4,222",1,2,3
280," $1,799,900 ",2021,3,"2,380",Gated,19,"2,380","3,480",1,2,3
281," $1,695,000 ",2019,3,"2,313",Gated,19,"2,313","3,377",1,2,3
282," $1,999,999 ",2015,3,"2,916",Gated,15,"2,916","3,493",1,2,3
283," $1,635,000 ",2019,3,"2,313",Gated,17,"2,313","2,826",1,2,3
284," $3,295,000 ",2017,4,"4,812",Gated,20,"4,812","6,437",2,3,4
285," $1,899,000 ",2017,3,"2,848",Gated,18,"2,848","4,123",1,2,3
286," $2,897,000 ",2004,5,"4,098",Gated,4,"4,098","5,508",2,2,4
287," $899,000 ",1985,2,"2,207",Gated,11,"2,207","2,699",1,2,3
288," $1,799,000 ",2022,3,"3,100",Gated,16,"3,100","3,893",1,3,3
289," $1,191,800 ",2024,3,"2,405",Gated,8,"2,405","3,458",1,2,3
290," $1,099,000 ",2022,3,"2,332",Gated,15,"2,332","3,308",1,2,3
291," $647,000 ",2023,2,"1,905",Gated,16,"1,905","2,246",1,2,3
292," $689,000 ",2023,2,"1,905",Gated,3,"1,905","2,246",1,2,3
293," $565,000 ",2018,2,"1,810",Gated,2,"1,810","1,980",2,2,3
294," $535,000 ",2020,2,"1,366",Gated,4,"1,366","1,565",1,1,2
295," $495,000 ",2020,2,"1,670",Gated,6,"1,670","1,922",2,1,3
296," $535,000 ",2021,2,"1,810",Gated,7,"1,810","2,279",1,2,3
297," $559,900 ",2021,2,"1,958",Gated,2,"1,958","2,378",2,2,6
298," $899,900 ",2002,2,"1,617",Gated,15,"1,617","2,316",1,2,6
299," $789,000 ",2004,3,"2,527",Gated,9,"2,527","3,140",1,2,4
300," $698,000 ",2004,2,"1,784",Gated,15,"1,784","3,021",1,2,2
