ID,price,year,baths,sqft,Community Type,Number of Ammenities,Living Area,Total Area,Total Floors,Garage Spaces,Bedrooms
301," $649,000 ",2004,2,"1,784",Gated,10,"1,784","2,120",1,2,3
302," $520,000 ",1998,2,"1,556",Gated,14,"1,556","2,196",1,2,2
303," $1,250,000 ",2004,3,"2,858",Gated,17,"2,858","3,500",2,2,4
304," $883,880 ",2001,2,"2,292",Gated,9,"2,292","3,104",1,2,3
305," $724,800 ",1999,2,"1,704",Gated,14,"1,704","2,058",1,2,2
306," $565,000 ",2000,2,"1,556",Gated,16,"1,556","2,196",1,2,2
307," $1,200,000 ",2014,2,"2,374",Gated,14,"2,374","2,888",1,3,4
308," $1,695,000 ",2011,3,"2,961",Gated,17,"2,961","4,012",1,3,5
309," $1,450,000 ",2012,3,"2,603",Gated,14,"2,603","3,134",1,3,4
310," $1,400,000 ",2012,3,"2,983",Gated,18,"2,983","4,012",1,3,5
311," $624,900 ",2023,2,"2,100",Non-Gated,1,"2,100","2,100",1,2,3
312," $550,000 ",2020,2,"1,486",Non-Gated,1,"1,486","1,820",1,2,3
313," $424,500 ",2000,2,"1,360",Gated,9,"1,360","1,930",1,1,2
314," $769,000 ",2001,2,"2,521",Gated,14,"2,521","3,300",2,2,4
315," $840,000 ",1969,3,"2,767",No Subdivision,1,"2,767","4,150",1,2,4
316," $749,000 ",2024,2,"1,845",No Subdivision,1,"1,845","2,667",1,2,3
317," $620,000 ",1981,2,"1,583",Non-Gated,1,"1,583","1,988",1,2,3
318," $620,000 ",2001,4,"1,387",Non-Gated,2,"1,387","1,748",1,2,3
319," $560,000 ",1990,2,"1,500",No Subdivision,1,"1,500","3,273",2,3,3
320," $550,000 ",1980,2,"1,298",Non-Gated,1,"1,298","1,612",1,1,3
321," $825,000 ",1989,3,"2,180",Gated,4,"2,180","2,701",1,2,3
322," $425,000 ",1969,1,"1,049",Non-Gated,1,"1,049","1,445",1,1,2
323," $380,000 ",1983,2,"1,120",Non-Gated,1,"1,120","1,612",1,1,3
324," $595,000 ",1992,2,"1,997",No Subdivision,1,"1,997","2,481",1,2,3
325," $580,000 ",1989,2,"2,232",Non-Gated,1,"2,232","2,733",1,2,3
326," $424,999 ",1969,1,"1,049",Non-Gated,1,"1,049","1,367",1,1,2
327," $589,999 ",1988,2,"1,746",No Subdivision,1,"1,746","2,169",1,2,3
328," $550,000 ",1991,2,"1,378",Non-Gated,1,"1,378","2,346",1,2,3
329," $490,000 ",1984,2,"1,461",Non-Gated,1,"1,461","1,786",1,2,3
330," $629,000 ",2024,2,"1,696",Non-Gated,1,"1,696","2,430",1,2,3
331," $480,000 ",1989,2,"1,317",No Subdivision,1,"1,317","1,590",1,1,3
332," $465,000 ",1966,2,"1,100",Non-Gated,1,"1,100","1,310",1,1,3
333," $385,000 ",1985,3,"1,336",No Subdivision,1,"1,336","1,714",1,2,3
334," $670,000 ",2000,2,"2,240",Non-Gated,1,"2,240","2,607",1,2,5
335," $593,000 ",2023,2,"1,519",No Subdivision,1,"1,519","2,091",1,2,3
336," $587,000 ",1969,2,"1,387",Non-Gated,1,"1,387","1,728",1,1,4
337," $8,150,000 ",2024,5,"7,957",No Subdivision,1,"7,957","11,708",2,4,5
338," $3,450,000 ",2024,5,"3,277",No Subdivision,1,"3,277","5,000",1,3,4
339," $2,900,000 ",2024,4,"3,527",No Subdivision,2,"3,527","4,804",1,3,4
340," $2,470,000 ",1995,5,"4,684",Non-Gated,1,"4,684","8,602",1,8,4
341," $2,099,000 ",2023,4,"4,090",Non-Gated,1,"4,090","5,265",1,8,4
342," $1,995,000 ",2005,4,"3,544",Non-Gated,1,"3,544","5,432",1,4,4
343," $1,988,000 ",2009,5,"4,047",No Subdivision,2,"4,047","5,600",1,4,9
344," $1,890,000 ",2023,3,"2,888",Non-Gated,2,"2,888","4,500",1,3,4
345," $1,799,000 ",2024,3,"2,817",No Subdivision,1,"2,817","4,940",1,3,3
346," $1,775,000 ",2022,3,"2,704",Non-Gated,1,"2,704","4,710",1,3,4
347," $1,749,000 ",2006,4,"4,873",Non-Gated,2,"4,873","11,026",2,2,4
348," $1,675,000 ",1993,5,"3,998",Non-Gated,1,"3,998","5,775",1,4,6
349," $1,595,000 ",1999,4,"3,400",No Subdivision,1,"3,400","4,650",2,2,3
350," $1,545,000 ",2018,3,"2,482",Non-Gated,1,"2,482","3,632",1,3,3
351," $1,500,000 ",2024,3,"2,621",Non-Gated,3,"2,621","3,430",1,3,4
352," $1,499,900 ",2024,3,"2,565",Non-Gated,1,"2,565","4,052",1,3,3
353," $1,490,000 ",2023,3,"3,189",Non-Gated,2,"3,189","3,274",1,2,4
354," $1,199,000 ",2006,2,"2,340",Non-Gated,1,"2,340","3,265",1,2,3
355," $484,000 ",2001,2,"1,995",Gated,11,"1,995","1,995",1,2,2
356," $457,900 ",2000,2,"1,532",Gated,13,"1,532","1,956",1,1,2
357," $10,495,000 ",2002,8,"10,268",Gated,12,"10,268","14,093",2,4,6
358," $349,000 ",2000,2,"1,107",Gated,15,"1,107","1,476",1,1,2
359," $385,000 ",1999,2,"1,231",Gated,9,"1,231","1,569",1,1,2
360," $349,900 ",1996,2,"1,207",Gated,12,"1,207","1,564",1,1,2
361," $10,850,000 ",2008,5,"8,793",Gated,17,"8,793","12,363",2,4,5
362," $425,000 ",2001,2,"1,455",Gated,12,"1,455","2,296",1,2,2
363," $5,550,000 ",1997,6,"6,686",Gated,15,"6,686","9,972",2,4,7
364," $1,099,000 ",2017,2,"2,168",Gated,9,"2,168","2,600",1,2,3
365," $4,250,000 ",2006,6,"5,012",Gated,21,"5,012","8,468",2,3,3
366," $3,125,000 ",2015,3,"3,076",Gated,24,"3,076","3,797",1,2,3
367," $2,900,000 ",1999,3,"2,932",Gated,22,"2,932","5,022",2,2,5
368," $4,950,000 ",2000,4,"5,302",Gated,26,"5,302","7,068",1,3,4
369," $3,589,000 ",1999,3,"3,300",Gated,21,"3,300","6,098",2,2,3
370," $11,950,000 ",2015,5,"7,713",Gated,18,"7,713","10,667",2,4,5
371," $8,250,000 ",1996,4,"6,296",Gated,20,"6,296","8,065",2,5,2
372," $634,900 ",2003,2,"1,868",Gated,16,"1,868","2,218",1,2,3
373," $4,595,000 ",2002,4,"5,118",Gated,14,"5,118","6,249",2,2,4
374," $3,699,000 ",2001,3,"3,587",Gated,21,"3,587","4,206",1,2,4
375," $325,000 ",1987,2,"1,163",Non-Gated,1,"1,163","1,163",1,1,2
376," $2,285,000 ",2020,4,"4,427",Gated,14,"4,427","5,841",2,3,5
377," $1,825,000 ",2021,4,"3,865",Gated,16,"3,865","4,134",2,3,4
378," $1,649,000 ",2019,3,"2,496",Gated,15,"2,496","2,982",1,3,3
379," $1,499,000 ",2016,3,"2,496",Gated,17,"2,496","4,944",1,3,3
380," $1,750,000 ",2021,4,"3,905",Gated,16,"3,905","4,178",2,3,4
381," $524,900 ",2002,2,"1,523",Gated,7,"1,523","1,873",1,2,2
382," $924,500 ",2016,2,"1,676",Gated,15,"1,676","2,236",1,2,2
383," $675,000 ",2002,2,"1,828",Gated,14,"1,828","3,087",1,2,4
384," $440,000 ",2003,2,"1,451",Gated,10,"1,451","2,030",1,2,3
385," $560,000 ",2002,2,"1,567",Gated,13,"1,567","2,627",1,2,2
386," $549,900 ",2002,2,"1,523",Gated,9,"1,523","1,856",1,2,3
387," $529,998 ",2001,2,"1,455",Gated,10,"1,455","2,329",1,2,3
388," $525,000 ",2001,2,"1,455",Gated,12,"1,455","2,130",1,2,3
389," $489,000 ",2002,2,"1,451",Gated,17,"1,451","2,030",1,2,3
390," $480,000 ",2003,2,"1,567",Gated,12,"1,567","1,936",1,2,2
391," $1,949,000 ",1997,4,"2,771",Gated,8,"2,771","5,672",1,3,3
392," $1,250,000 ",1981,3,"3,071",Gated,6,"3,071","5,544",1,2,4
393," $1,199,000 ",1999,2,"2,548",Gated,6,"2,548","5,979",1,3,3
394," $1,100,000 ",1984,2,"2,185",Gated,4,"2,185","2,775",1,2,3
395," $1,000,000 ",1980,3,"3,109",Gated,10,"3,109","3,571",1,2,4
396," $850,000 ",1982,3,"2,428",Gated,8,"2,428","4,929",1,2,4
397," $510,000 ",1989,2,"1,497",Gated,3,"1,497","2,153",1,1,2
398," $1,495,000 ",1987,2,"3,453",Gated,9,"3,453","4,328",2,2,4
399," $1,825,000 ",1986,3,"3,050",Gated,8,"3,050","5,335",1,2,4
400," $1,795,000 ",1999,3,"4,089",Gated,9,"4,089","5,828",1,2,4
401," $1,495,000 ",1986,3,"3,077",Gated,13,"3,077","5,855",1,2,4
402," $1,485,000 ",2000,3,"2,960",Gated,9,"2,960","5,475",1,3,4
403," $1,449,000 ",1988,3,"2,991",Gated,4,"2,991","3,561",1,2,3
404," $1,350,000 ",1988,3,"3,306",Gated,9,"3,306","4,853",1,3,3
405," $1,349,500 ",1981,3,"2,687",Gated,3,"2,687","3,202",1,2,3
406," $795,000 ",1988,2,"2,091",Gated,2,"2,091","2,800",1,2,3
407," $775,000 ",1994,2,"2,653",Gated,6,"2,653","4,256",1,2,3
408," $585,000 ",1990,2,"1,889",Gated,7,"1,889","2,523",1,2,2
409," $470,000 ",1988,2,"1,570",Gated,5,"1,570","1,740",1,1,2
410," $1,079,000 ",2020,3,"2,970",Gated,9,"2,970","3,953",1,2,3
411," $1,745,000 ",2019,4,"3,202",Gated,12,"3,202","4,331",1,3,4
412," $1,550,000 ",2018,3,"3,723",Gated,6,"3,723","5,457",1,4,3
413," $1,425,000 ",2020,3,"3,141",Gated,12,"3,141","3,968",1,2,4
414," $1,400,000 ",2022,2,"2,263",Gated,16,"2,263","2,730",1,2,3
415," $1,230,000 ",2019,2,"2,282",Gated,12,"2,282","4,102",1,2,3
416," $1,199,000 ",2019,2,"2,380",Gated,12,"2,380","4,393",1,2,3
417," $1,189,900 ",2021,3,"2,313",Gated,11,"2,313","2,790",1,2,3
418," $1,149,000 ",2022,3,"2,332",Gated,16,"2,332","2,858",1,2,3
419," $985,000 ",2020,2,"2,364",Gated,8,"2,364","2,907",1,2,3
420," $934,995 ",2024,2,"2,489",Gated,9,"2,489","2,600",1,2,3
421," $795,900 ",2015,2,"2,407",Gated,10,"2,407","2,853",1,2,2
422," $788,000 ",2018,2,"1,680",Gated,12,"1,680","2,076",1,2,2
423," $764,900 ",2015,2,"1,912",Gated,13,"1,912","2,248",1,2,3
424," $695,000 ",2020,2,"1,648",Gated,12,"1,648","2,004",1,2,2
425," $635,900 ",2018,2,"1,680",Gated,11,"1,680","2,267",1,2,2
426," $624,900 ",2020,2,"1,575",Gated,11,"1,575","1,834",1,2,2
427," $1,450,000 ",2023,3,"2,505",Gated,14,"2,505","3,981",1,3,3
428," $1,250,000 ",2004,4,"3,906",Gated,8,"3,906","4,895",2,3,5
429," $979,000 ",2001,3,"3,256",Gated,6,"3,256","3,934",2,2,5
430," $799,000 ",2004,2,"2,000",Gated,13,"2,000","3,200",1,2,4
431," $745,000 ",2001,2,"1,921",Gated,14,"1,921","2,262",1,2,4
432," $699,000 ",2002,2,"1,984",Gated,9,"1,984","2,279",1,2,3
433," $799,000 ",2001,2,"1,890",Gated,9,"1,890","2,516",1,2,3
434," $649,000 ",2001,2,"2,582",Gated,15,"2,582","2,947",1,2,3
435," $850,000 ",2024,3,"1,938",No Subdivision,1,"1,938","2,728",1,2,4
436," $800,000 ",2024,3,"1,998",Non-Gated,1,"1,998","2,646",1,2,3
437," $649,000 ",2022,2,"1,212",Non-Gated,4,"1,212","3,756",1,4,3
438," $899,000 ",2002,3,"2,527",Gated,19,"2,527","2,906",1,2,4
439," $880,000 ",2001,3,"2,507",Gated,16,"2,507","2,906",1,2,4
440," $3,950,000 ",2008,3,"5,115",Non-Gated,1,"5,115","9,052",3,2,6
441," $849,900 ",2000,3,"2,507",Gated,18,"2,507","2,985",1,2,4
442," $849,900 ",2002,3,"1,983",Gated,14,"1,983","2,354",1,2,3
443," $815,000 ",2002,2,"1,983",Gated,15,"1,983","2,368",1,2,3
444," $800,000 ",2001,3,"1,983",Gated,20,"1,983","2,678",1,2,3
445," $769,900 ",2000,2,"1,983",Gated,14,"1,983","2,354",1,2,3
446," $750,000 ",2000,2,"1,995",Gated,12,"1,995","2,681",1,2,3
447," $749,900 ",2002,2,"2,200",Gated,19,"2,200","2,485",1,2,3
448," $690,000 ",2000,2,"2,901",Gated,20,"2,901","3,200",1,2,4
449," $575,000 ",2003,2,"1,830",Gated,19,"1,830","1,830",2,2,3
450," $524,900 ",2000,2,"1,540",Gated,16,"1,540","1,905",1,2,2
451," $479,900 ",2000,2,"1,540",Gated,14,"1,540","1,877",1,2,2
452," $475,000 ",1999,2,"1,540",Gated,14,"1,540","1,877",1,2,2
453," $949,000 ",2001,3,"2,507",Gated,17,"2,507","3,376",1,2,4
454," $839,900 ",2002,2,"2,000",Gated,19,"2,000","2,685",1,2,6
455," $799,900 ",1999,2,"1,980",Gated,16,"1,980","2,343",1,2,3
456," $569,900 ",2000,2,"1,540",Gated,20,"1,540","2,121",1,2,2
457," $539,900 ",2003,2,"1,680",Gated,20,"1,680","2,121",1,2,2
458," $425,900 ",1999,2,"1,540",Gated,19,"1,540","2,121",1,2,4
459," $1,299,000 ",2002,3,"2,667",Gated,13,"2,667","3,387",1,2,4
460," $750,000 ",2001,3,"1,980",Gated,15,"1,980","2,680",1,2,3
461," $560,000 ",2001,2,"1,680",Gated,19,"1,680","2,123",1,2,2
462," $895,000 ",2002,4,"2,527",Gated,15,"2,527","2,906",1,2,4
463," $889,000 ",2001,3,"2,487",Gated,16,"2,487","3,387",1,2,4
464," $869,900 ",1998,3,"2,181",Gated,12,"2,181","2,512",1,2,3
465," $865,000 ",1999,2,"1,965",Gated,15,"1,965","2,354",1,2,3
466," $859,900 ",2003,2,"1,983",Gated,15,"1,983","2,368",1,2,3
467," $859,000 ",2001,2,"1,983",Gated,16,"1,983","2,354",1,2,3
468," $749,990 ",2000,2,"1,983",Gated,17,"1,983","2,382",1,2,3
469," $799,999 ",2021,2,"2,024",Gated,1,"2,024","2,599",2,2,3
470," $755,000 ",2021,2,"1,933",Gated,1,"1,933","1,933",2,1,3
471," $710,000 ",2020,2,"2,033",Gated,4,"2,033","2,151",2,1,3
472," $998,000 ",1983,2,"1,555",Non-Gated,1,"1,555","2,027",1,2,3
473," $775,000 ",2004,2,"2,346",Gated,8,"2,346","2,509",21,2,2
474," $579,000 ",1976,2,"1,094",Non-Gated,1,"1,094","1,562",1,1,3
475," $1,100,000 ",2007,3,"2,606",Gated,20,"2,606","3,166",21,2,3
476," $1,050,000 ",2006,3,"2,174",Gated,14,"2,174","2,599",1,1,3
477," $729,000 ",2005,2,"2,014",Gated,13,"2,014","2,895",1,2,3
478," $699,999 ",2004,3,"2,642",Gated,15,"2,642","2,996",1,2,3
479," $680,000 ",2005,2,"2,014",Gated,7,"2,014","2,895",1,2,6
480," $624,000 ",2006,2,"1,670",Gated,13,"1,670","1,880",1,1,3
481," $545,000 ",2004,2,"2,346",Gated,18,"2,346","2,590",1,2,2
482," $599,500 ",2004,2,"2,346",Gated,14,"2,346","2,590",1,2,2
483," $584,990 ",2006,2,"1,768",Gated,8,"1,768","1,768",1,1,3
484," $575,000 ",2004,2,"2,346",Gated,8,"2,346","2,590",21,2,2
485," $1,045,000 ",2006,3,"2,174",Gated,15,"2,174","2,599",1,1,3
486," $889,900 ",2005,2,"2,463",Gated,6,"2,463","3,732",3,2,3
487," $865,000 ",2006,3,"2,174",Gated,16,"2,174","2,599",1,1,3
488," $3,300,000 ",2019,4,"4,037",Gated,20,"4,037","7,352",2,3,2
489," $1,739,000 ",2015,3,"2,237",Gated,18,"2,237","2,644",1,2,3
490," $2,700,000 ",2019,3,"3,033",Gated,19,"3,033","4,469",1,3,4
491," $2,375,000 ",2015,3,"2,963",Gated,18,"2,963","3,851",1,2,3
492," $999,900 ",2018,2,"1,618",Gated,16,"1,618","2,184",1,2,2
493," $2,255,000 ",2021,3,"2,781",Gated,19,"2,781","4,049",1,3,3
494," $1,899,000 ",2014,2,"2,390",Gated,14,"2,390","3,111",1,2,3
495," $1,875,000 ",2023,3,"2,702",Gated,17,"2,702","3,546",1,2,3
496," $1,700,000 ",2014,2,"2,333",Gated,16,"2,333","3,241",1,3,2
497," $1,699,000 ",2014,2,"2,358",Gated,13,"2,358","3,068",1,3,2
498," $1,495,000 ",2021,3,"2,163",Gated,18,"2,163","3,083",1,2,3
499," $1,450,000 ",2015,2,"2,016",Gated,17,"2,016","2,728",1,2,3
500," $1,449,995 ",2018,2,"2,016",Gated,17,"2,016","2,728",1,2,2
501," $1,225,000 ",2022,2,"1,862",Gated,16,"1,862","2,456",1,2,3
502," $1,150,000 ",2022,2,"1,565",Gated,16,"1,565","2,218",1,2,2
503," $2,250,000 ",1998,4,"3,783",Gated,1,"3,783","4,523",1,3,3
504," $999,900 ",2023,2,"1,864",Gated,20,"1,864","2,539",1,2,3
505," $965,000 ",2022,2,"1,616",Gated,19,"1,616","2,239",1,2,2
506," $896,836 ",2024,2,"1,560",Gated,15,"1,560","2,211",1,2,2
507," $894,614 ",2023,2,"1,618",Gated,16,"1,618","2,184",1,2,2
508," $892,494 ",2024,2,"1,560",Gated,16,"1,560","2,211",1,2,2
509," $798,000 ",2023,2,"1,864",Gated,18,"1,864","2,539",1,2,3
510," $2,998,475 ",2023,3,"2,743",Gated,17,"2,743","4,600",1,3,3
511," $3,600,000 ",2010,4,"3,977",Gated,8,"3,977","6,449",1,4,4
512," $1,399,000 ",1996,2,"2,240",Gated,8,"2,240","3,621",1,3,3
513," $5,495,000 ",2017,4,"3,280",Gated,20,"3,280","3,755",1,2,4
514," $4,969,000 ",2017,4,"3,280",Gated,25,"3,280","3,755",1,2,4
515," $4,795,000 ",2024,4,"3,238",Gated,21,"3,238","3,723",1,2,4
516," $4,195,000 ",2024,4,"3,290",Gated,25,"3,290","3,922",1,2,4
517," $3,999,999 ",2022,3,"3,290",Gated,20,"3,290","4,532",1,1,4
518," $3,695,000 ",2024,4,"3,238",Gated,26,"3,238","3,723",1,2,4
519," $349,000 ",2005,2,"1,064",Non-Gated,1,"1,064","1,271",1,1,2
520," $4,800,000 ",2024,4,"3,239",Gated,19,"3,239","3,723",1,2,4
521," $4,700,000 ",2024,4,"3,239",Gated,19,"3,239","3,723",1,2,4
522," $4,675,000 ",2024,3,"3,290",Gated,19,"3,290","3,813",1,2,4
523," $3,795,000 ",2024,4,"3,290",Gated,19,"3,290","3,983",1,1,4
524," $409,900 ",2004,2,"1,392",Non-Gated,1,"1,392","1,496",2,1,3
525," $410,000 ",2002,2,"2,020",Non-Gated,1,"2,020","2,628",2,2,6
526," $375,000 ",2005,2,"1,058",Non-Gated,1,"1,058","1,318",1,1,2
527," $399,999 ",2006,2,"1,659",Non-Gated,3,"1,659","1,773",1,1,3
528," $349,900 ",1977,2,"1,384",Non-Gated,7,"1,384","1,780",2,1,2
529," $294,000 ",1995,2,"1,257",Non-Gated,1,"1,257","1,257",2,1,3
530," $285,000 ",1977,2,"1,483",Non-Gated,7,"1,483","1,620",2,1,4
531," $1,660,000 ",1998,3,"2,082",Gated,1,"2,082","3,609",1,2,3
532," $1,075,000 ",1998,2,"2,065",Gated,1,"2,065","2,858",1,2,3
533," $997,000 ",1999,3,"2,867",Gated,9,"2,867","3,539",2,2,2
534," $1,395,000 ",1998,2,"2,921",Gated,11,"2,921","3,805",2,2,3
535," $1,395,000 ",2000,3,"2,527",Gated,1,"2,527","3,423",2,2,3
536," $950,000 ",1997,2,"2,071",Non-Gated,1,"2,071","2,537",1,2,6
537," $887,000 ",1990,2,"1,950",Non-Gated,1,"1,950","2,137",1,2,3
538," $850,000 ",1983,3,"2,508",Non-Gated,2,"2,508","3,016",1,2,8
539," $769,900 ",1987,2,"1,858",Non-Gated,2,"1,858","2,258",1,2,3
540," $750,000 ",1989,2,"1,992",Non-Gated,1,"1,992","2,925",1,2,3
541," $450,000 ",1991,2,"1,256",Non-Gated,3,"1,256","1,256",1,2,3
542," $430,000 ",1987,2,"1,205",Non-Gated,2,"1,205","1,975",1,2,2
543," $849,500 ",1991,2,"1,904",Non-Gated,3,"1,904","2,320",1,2,1
544," $695,000 ",1989,2,"2,120",Gated,4,"2,120","2,635",1,2,3
545," $669,900 ",1975,2,"1,867",Non-Gated,3,"1,867","2,150",1,2,3
546," $599,000 ",1980,2,"1,614",Gated,2,"1,614","2,051",1,2,3
547," $585,000 ",1973,2,"2,022",Non-Gated,1,"2,022","2,678",1,2,3
548," $499,000 ",1985,2,"1,649",Non-Gated,1,"1,649","2,099",1,2,3
549," $475,000 ",1990,2,"2,018",Non-Gated,1,"2,018","2,627",1,2,2
550," $1,240,000 ",1981,4,"1,947",Non-Gated,6,"1,947","2,984",1,2,4
551," $999,000 ",1984,2,"1,768",Non-Gated,1,"1,768","2,210",1,2,3
552," $899,000 ",1981,2,"2,219",Non-Gated,4,"2,219","2,639",1,2,7
553," $749,500 ",1996,2,"1,756",Non-Gated,4,"1,756","2,269",1,2,3
554," $389,000 ",1985,2,"1,335",Non-Gated,8,"1,335","1,656",1,1,2
555," $850,000 ",1986,2,"1,900",Non-Gated,2,"1,900","2,800",1,2,3
556," $555,000 ",1983,2,"1,819",Non-Gated,3,"1,819","2,257",1,2,3
557," $490,000 ",1984,3,"2,386",Non-Gated,7,"2,386","2,938",2,2,3
558," $655,000 ",1978,2,"1,725",Gated,4,"1,725","2,672",1,2,3
559," $2,795,000 ",2015,4,"4,089",Gated,20,"4,089","5,928",1,3,4
560," $3,195,000 ",2008,4,"4,917",Gated,5,"4,917","7,777",2,4,5
561," $3,095,000 ",2005,4,"3,858",Gated,21,"3,858","4,507",1,3,4
562," $2,650,000 ",2007,3,"3,567",Gated,24,"3,567","4,419",1,2,3
563," $2,574,000 ",2012,4,"3,236",Gated,18,"3,236","3,988",1,3,4
564," $2,290,000 ",2008,3,"2,651",Gated,26,"2,651","4,036",1,3,1
565," $2,149,000 ",2012,3,"2,860",Gated,19,"2,860","4,845",1,3,4
566," $2,100,000 ",1996,3,"3,161",Non-Gated,4,"3,161","3,619",1,2,3
567," $1,999,999 ",2013,4,"3,499",Gated,19,"3,499","4,206",1,3,4
568," $1,795,000 ",2011,3,"2,013",Gated,19,"2,013","3,530",1,2,3
569," $999,900 ",2003,2,"1,977",Gated,6,"1,977","2,689",1,2,3
570," $1,350,000 ",2015,2,"1,831",Gated,20,"1,831","2,375",1,2,3
571," $1,299,000 ",2015,2,"1,831",Gated,19,"1,831","2,376",1,2,3
572," $1,250,000 ",2003,2,"1,719",Gated,1,"1,719","3,045",1,2,3
573," $1,150,000 ",2006,3,"2,450",Gated,21,"2,450","2,817",1,2,3
574," $1,049,000 ",2004,3,"2,438",Gated,19,"2,438","2,861",1,2,4
575," $949,000 ",2008,2,"1,870",Gated,19,"1,870","2,235",1,2,3
576," $880,000 ",2014,2,"1,916",Gated,21,"1,916","2,577",1,2,3
577," $875,000 ",2014,2,"1,924",Gated,18,"1,924","2,577",1,2,3
578," $2,800,000 ",2015,3,"3,188",Gated,13,"3,188","4,579",1,3,4
579," $1,299,000 ",2004,3,"2,394",Gated,21,"2,394","3,200",1,2,4
580," $1,075,000 ",2006,2,"1,649",Gated,22,"1,649","2,369",1,2,3
581," $1,069,000 ",2003,2,"1,977",Gated,7,"1,977","2,373",1,2,3
582," $674,900 ",2023,2,"1,546",Non-Gated,1,"1,546","2,239",1,2,3
583," $1,350,000 ",2021,5,"3,284",Non-Gated,1,"3,284","3,800",2,2,5
584," $889,000 ",2006,3,"2,408",Gated,13,"2,408","3,047",1,2,3
585," $3,600,000 ",2023,3,"2,834",Non-Gated,1,"2,834","3,994",2,2,7
586," $3,400,000 ",2023,3,"2,744",Non-Gated,1,"2,744","3,686",1,2,4
587," $3,295,000 ",2024,3,"2,940",Non-Gated,1,"2,940","4,157",1,3,4
588," $2,999,000 ",2024,3,"2,504",Non-Gated,1,"2,504","3,379",1,2,4
589," $2,795,000 ",2005,3,"3,015",Non-Gated,1,"3,015","3,909",2,1,4
590," $2,750,000 ",2002,5,"5,221",Non-Gated,1,"5,221","6,900",2,2,10
591," $725,000 ",2005,3,"1,736",Gated,2,"1,736","2,616",1,2,3
592," $589,900 ",1993,2,"1,803",Gated,20,"1,803","2,157",1,2,3
593," $6,995,000 ",2024,5,"5,569",Non-Gated,1,"5,569","8,587",1,4,5
594," $380,000 ",1990,2,"1,272",Gated,15,"1,272","1,653",1,2,2
595," $749,000 ",2015,2,"2,152",Gated,9,"2,152","2,811",2,2,3
596," $725,000 ",2015,2,"2,152",Gated,9,"2,152","2,811",2,2,3
597," $2,100,000 ",1999,2,"1,758",Non-Gated,1,"1,758","1,892",2,1,3
